Format Version,1.21,Take Name,flow117,Capture Frame Rate,250.000000,Export Frame Rate,200.000000,Capture Start Time,2016-05-30 11.46.15 AM,Total Frames in Take,25635,Total Exported Frames,13825,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,brice,brice,brice,brice,brice,brice,brice,brice
,,"8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
4041,16.365000,-0.642455,-0.021401,0.759856,-0.097017,-813.334656,858.313965,436.018005,0.183540
4042,16.370000,-0.638387,-0.023740,0.762899,-0.099420,-813.108521,858.554382,435.545135,0.355637
4043,16.375000,-0.635023,-0.017983,0.766208,-0.096679,-812.922607,857.911316,435.203033,0.513354
4044,16.380000,-0.629091,-0.023544,0.770450,-0.100485,-812.791138,858.423096,434.365631,0.333593
4045,16.385000,-0.623930,-0.027966,0.774246,-0.102332,-812.682068,858.780029,433.754578,0.678820
4046,16.390000,-0.619697,-0.024112,0.777973,-0.100759,-812.503540,858.308411,433.233246,0.459132
4047,16.395000,-0.615968,-0.022979,0.780759,-0.102329,-812.203369,858.247498,432.919220,0.396372
4048,16.400000,-0.612585,-0.022341,0.783283,-0.103481,-811.903076,858.218811,432.640503,0.378960
4049,16.405000,-0.609181,-0.023331,0.785652,-0.105386,-811.620117,858.426208,432.191559,0.257216
4050,16.410000,-0.606820,-0.018434,0.787549,-0.105814,-811.351074,858.060364,432.021606,0.292198
4051,16.415000,-0.603306,-0.017171,0.790161,-0.106645,-811.143250,858.016541,431.577667,0.336099
4052,16.420000,-0.599701,-0.016604,0.792774,-0.107667,-811.015869,858.075439,431.072235,0.228711
4053,16.425000,-0.597035,-0.015658,0.794676,-0.108606,-810.768677,858.077698,430.804199,0.205911
4054,16.430000,-0.594068,-0.016595,0.796779,-0.109322,-810.566589,858.238403,430.523407,0.236353
4055,16.435000,-0.590968,-0.017292,0.798941,-0.110228,-810.462219,858.384827,430.191956,0.331022
4056,16.440000,-0.588052,-0.017451,0.801068,-0.110364,-810.365540,858.430725,429.883026,0.343031
4057,16.445000,-0.584372,-0.020109,0.803553,-0.111393,-810.259766,858.718933,429.491302,0.340820
4058,16.450000,-0.580819,-0.021913,0.805986,-0.112051,-810.122742,858.899414,429.152710,0.384547
4059,16.455000,-0.576561,-0.025666,0.808934,-0.112005,-810.041382,859.159607,428.682587,0.375987
4060,16.460000,-0.572532,-0.029485,0.811716,-0.111603,-810.044189,859.408142,428.309326,0.327942
4061,16.465000,-0.568586,-0.032172,0.814462,-0.111026,-810.106628,859.572632,427.901276,0.310333
4062,16.470000,-0.563296,-0.036129,0.818017,-0.110635,-810.296448,859.781921,427.338196,0.295935
4063,16.475000,-0.558344,-0.033065,0.821897,-0.107907,-810.309448,859.387939,426.763916,0.233818
4064,16.480000,-0.553950,-0.029203,0.825258,-0.105998,-810.235107,858.979858,426.416687,0.401325
4065,16.485000,-0.548028,-0.029560,0.829260,-0.105451,-810.368225,858.973999,425.767212,0.415261
