Format Version,1.21,Take Name,flow81AV,Capture Frame Rate,250.000000,Export Frame Rate,200.000000,Capture Start Time,2016-05-30 12.17.07 AM,Total Frames in Take,24615,Total Exported Frames,14593,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,brice,brice,brice,brice,brice,brice,brice,brice
,,"8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
4033,16.325000,-0.308254,0.002495,0.944202,-0.115996,-988.525330,922.964233,214.056519,0.715023
4034,16.330000,-0.310667,0.004549,0.943407,-0.115969,-989.131165,923.259583,214.115509,0.620526
4035,16.335000,-0.313960,0.006265,0.942211,-0.116745,-989.597290,923.493958,214.199829,0.708017
4036,16.340000,-0.316935,0.009291,0.941090,-0.117541,-990.070557,923.541260,214.209854,0.424169
4037,16.345000,-0.319297,0.010873,0.940185,-0.118246,-990.664246,923.666687,214.352417,0.415191
4038,16.350000,-0.321053,0.011085,0.939360,-0.120021,-991.339539,923.836060,214.508530,0.670875
4039,16.355000,-0.322012,0.009901,0.938796,-0.121950,-992.092957,924.114990,214.662247,0.979866
4040,16.360000,-0.321549,0.005751,0.938913,-0.122540,-993.046631,924.651672,214.787476,0.337363
4041,16.365000,-0.323675,0.009708,0.937760,-0.125481,-993.412598,924.468201,215.170105,0.639367
4042,16.370000,-0.325252,0.011228,0.937047,-0.126598,-993.890137,924.492981,215.392929,0.570994
4043,16.375000,-0.326528,0.011358,0.936452,-0.127703,-994.494873,924.609314,215.696884,0.566469
4044,16.380000,-0.326824,0.007086,0.936652,-0.125774,-995.576477,925.028809,215.895828,0.092041
4045,16.385000,-0.331093,0.008867,0.935045,-0.126448,-995.739746,925.064331,216.447876,0.601719
4046,16.390000,-0.333896,0.010519,0.934149,-0.125571,-996.242737,925.120422,217.038620,0.701717
4047,16.395000,-0.337035,0.011340,0.932954,-0.125997,-996.901184,925.139099,217.502823,0.395960
4048,16.400000,-0.339026,0.011370,0.932162,-0.126520,-997.789490,925.205811,218.031860,0.544102
4049,16.405000,-0.343094,0.011584,0.930536,-0.127496,-998.290649,925.390991,218.737305,0.570386
4050,16.410000,-0.347899,0.012177,0.928599,-0.128542,-998.580200,925.628845,219.481552,0.666119
4051,16.415000,-0.351645,0.014289,0.927121,-0.128795,-998.975830,925.724548,220.086487,0.848317
4052,16.420000,-0.355252,0.013924,0.925707,-0.129107,-999.436157,926.098267,220.607712,0.725703
4053,16.425000,-0.358560,0.015453,0.924380,-0.129300,-999.865723,926.299561,221.120789,0.887282
4054,16.430000,-0.360235,0.013270,0.923723,-0.129578,-1000.701294,926.809937,221.393616,0.366584
4055,16.435000,-0.362540,0.013663,0.922620,-0.130957,-1001.298401,927.113098,221.738907,0.387790
4056,16.440000,-0.368214,0.020216,0.919767,-0.134307,-1001.092407,926.980408,222.355606,0.832541
4057,16.445000,-0.366288,0.016789,0.920414,-0.135610,-1002.172363,927.462402,222.293350,0.460736
4058,16.450000,-0.368159,0.019049,0.919302,-0.137767,-1002.426514,927.613037,222.619370,0.368514
4059,16.455000,-0.369111,0.020601,0.918623,-0.139514,-1002.785706,927.717468,222.905502,0.368641
4060,16.460000,-0.370488,0.023669,0.917528,-0.142551,-1002.912903,927.660095,223.344543,1.206705
4061,16.465000,-0.370605,0.023331,0.916976,-0.145816,-1003.218872,927.828613,223.677750,1.046413
4062,16.470000,-0.370796,0.024987,0.916226,-0.149723,-1003.548950,927.710938,223.995575,0.806619
