TIMESTAMPms	M81GYROx	M81GYROy	M81OPTICALFLOWflowcompmx	M81OPTICALFLOWflowcompmy	M81OPTICALFLOWflowx	M81OPTICALFLOWgrounddistance
10031	0.0125901	-0.006213	0.180024	0.476581	6560	-0.858535
10038	0.0101502	-0.00639409	-0.918777	0.0498988	6600	-0.391495
10044	0.00800293	-0.00682713	-0.652874	-0.54796	6480	-0.519729
10050	0.00620179	-0.0074655	-0.878252	0.0508533	5930	-0.47459
10056	0.00487343	-0.00772892	0.142589	0.563806	5950	-0.813439
10062	0.00357957	-0.00744031	0.897947	-0.0751893	5990	-0.429715
10068	0.00269507	-0.00673943	-0.570944	0.600557	5910	0.557831
10074	0.00210232	-0.00551715	-0.870103	-0.0752452	5920	-0.486216
10080	0.00200515	-0.00467369	-0.608933	0.696751	6010	-0.374642
10086	0.00261346	-0.00384711	0.588758	0.0240135	5940	-0.807719
10092	0.00354391	-0.00326493	-0.271875	0.958369	5990	0.0651125
10098	0.00533398	-0.00270572	-0.0161244	-0.88573	5910	-0.460264
10104	0.00720479	-0.00218321	-0.32664	0.93954	5970	0.0849025
10110	0.00993437	-0.00175467	0.045792	0.886233	6010	-0.459878
10116	0.0121949	-0.00219198	-0.351574	0.447688	5930	-0.820115
10122	0.0144323	-0.00406769	-0.557897	-0.704564	5960	-0.438356
10127	0.0152508	-0.00603789	0.0313995	0.821048	5960	-0.568019
10133	0.014598	-0.00826138	-0.113172	-0.564945	5920	-0.817265
10139	0.0127481	-0.00918363	-0.801553	-0.254593	5950	-0.539159
10153	0.00547674	-0.00783818	-0.321328	0.943441	13200	0.0574951
10158	0.0023023	-0.00588893	0.455554	0.755437	5940	-0.467339
10164	0.000539141	-0.00422161	-0.782734	0.186339	5930	-0.590956
10170	-0.000358795	-0.00243306	-0.899113	0.023976	5950	-0.433174
10176	-0.000225909	-0.0014708	0.211614	0.433088	5930	-0.875686
10182	0.000566632	-0.000980481	0.000750749	-0.0738631	5920	-0.995571
10189	0.00137055	-0.00062459	0.196012	-0.455321	6550	-0.868006
10195	0.0025065	-0.000320652	-0.133047	-0.45553	6560	-0.878299
10202	0.0038004	-0.000285499	0.472059	0	6300	-0.881455
10208	0.00487961	-0.000816107	-0.723271	-0.466184	5930	-0.506138
10214	0.00560598	-0.00180018	-0.343912	-0.93461	6040	-0.0697621
10220	0.00573216	-0.00248639	0.204198	0.561516	5920	-0.799763
10226	0.00571174	-0.00300991	-0.572227	-0.667429	6010	-0.472987
10231	0.00569437	-0.00332799	0.0412859	-0.0437519	5920	-0.998187
10237	0.00621375	-0.00377813	-0.822753	-0.130758	5930	-0.551152
10243	0.00680561	-0.00443284	0.0170233	0.863063	5930	-0.501451
10249	0.00725768	-0.00557765	-0.339086	-0.936873	5960	0.0625849
10255	0.00708746	-0.00636656	-0.704225	-0.472816	5930	-0.527882
10261	0.00570404	-0.00637814	-0.873073	-0.191564	5930	-0.447434
10267	0.00378707	-0.00541166	-0.912167	-0.0743621	6000	-0.402875
10273	0.000652507	-0.00278161	-0.51831	-0.709464	5940	-0.473959
10279	-0.00222139	-4.56941e-05	0.918777	0.0498988	5930	-0.391495
10285	-0.00549508	0.00301215	0.340121	-0.423795	5910	-0.839411
10291	-0.00771251	0.0046908	0.162327	0.455077	5950	-0.875338
10303	-0.0107345	0.00668766	-0.0412859	-0.0437519	12380	-0.998187
10310	-0.0109296	0.0068374	0.175597	0.519042	6330	-0.834493
10316	-0.0102872	0.00659468	-0.220157	-0.541415	6590	-0.811225
10323	-0.00855528	0.00584121	-0.0401279	0	6570	-0.999194
10329	-0.0060234	0.00452281	-0.67665	-0.541401	6400	-0.498088
10335	-0.00310239	0.00271667	-0.433408	-0.897851	6020	0.0514054
10341	-0.000848975	0.00114358	0.714158	0.431037	5950	-0.549867
10347	0.00143399	-0.000711853	-0.57831	-0.577517	6150	0.574324
10353	0.00305324	-0.00177382	0.162371	0.49997	6170	-0.850617
10359	0.00372787	-0.0019523	-0.511928	-0.0745685	5940	-0.855358
10365	0.00410086	-0.00170015	-0.551836	-0.714104	5960	-0.430664
10371	0.00397141	-0.00135258	0.458056	0.0239777	5940	-0.886695
10377	0.00328157	-0.000964588	0.505326	-0.684184	5930	-0.522647
10383	0.0024788	-0.000702609	0.458787	-0.024016	5920	-0.88811
10389	0.0011554	-8.51264e-06	-0.144623	-0.562895	5980	-0.811697
10395	7.87386e-05	0.000878681	0.0355849	-0.0268466	5930	-0.999004
10401	-0.00102835	0.0023346	-0.303539	-0.566354	5940	-0.765392
10407	-0.0015543	0.00341396	0.0437177	0.0502356	5930	-0.997775
10413	-0.00167326	0.00453292	0.911904	0.0743477	5930	-0.403502
10419	-0.0010997	0.00524787	-0.52562	-0.723407	6120	-0.447214
10425	0.000557221	0.00578638	0.222908	0.496408	5970	-0.838981
10431	0.00256595	0.00584917	-0.699436	-0.454923	6020	-0.549548
10437	0.00582662	0.00521182	-0.628561	-0.676035	6060	-0.384511
10449	0.0114286	0.00352014	-0.572564	-0.667824	12400	-0.474226
10455	0.0136096	0.00267306	-0.696689	-0.534224	6040	-0.4778
10461	0.0148459	0.00195739	-0.699436	-0.454923	6000	-0.549548
10467	0.0150818	0.00135784	-0.733417	-0.424575	6020	-0.527692
10474	0.0145138	0.000239169	-0.511249	0.0744696	6370	-0.854224
10480	0.0134511	-0.00100079	-0.668491	-0.52471	6550	-0.523854
10486	0.0115196	-0.00172296	-0.910401	-0.0742252	6030	-0.402837
10493	0.00911112	-0.00191901	0.0412161	0.0436779	6590	-0.996499
10500	0.00647459	-0.00130344	-0.015267	0.0977615	6550	-0.993392
10506	0.00384901	-0.000209202	-0.48563	0.0751137	6070	-0.868989
10512	0.00172303	0.00133844	-0.0153465	0.0500217	5980	-0.998626
10518	0.000822681	0.00277217	0.0207395	-0.0508621	5930	-0.998489
10523	0.00082947	0.00436151	-0.0560834	-0.067714	5960	-0.996126
10530	0.00187539	0.00510397	-0.789913	-0.208296	6030	-0.574783
10536	0.00424665	0.0051653	-0.619327	-0.650193	6070	-0.436237
10542	0.00662302	0.0044929	-0.771852	-0.211279	5970	-0.597771
10548	0.00956109	0.00307997	-0.669606	-0.44496	6040	-0.592766
10554	0.0114735	0.00172749	-0.523815	-0.684746	6050	-0.505734
10560	0.012884	0.000289638	-0.48386	-0.0269786	6010	-0.872795
10566	0.0130599	-0.000893824	-0.914103	-0.0240185	5990	-0.404767
10572	0.0121951	-0.00167785	-0.900992	-0.0273671	6050	-0.432868
10578	0.00989569	-0.00202355	-0.11754	-0.47715	5950	-0.868982
10584	0.00750493	-0.00156449	-0.000752019	0.0739881	5950	-0.997255
10590	0.00420736	-0.000312181	-0.589741	0.0239774	5960	-0.805139
10603	-0.000556566	0.0020677	-0.657379	0.563326	13300	-0.497131
10609	-0.00165443	0.00310357	0.680403	-0.557114	5940	-0.47512
10615	-0.00142827	0.0038408	-0.849205	0	5970	-0.526787
10621	-0.0003554	0.00408627	-0.687308	-0.499392	5950	-0.525765
10627	0.00201379	0.00403928	-0.627509	-0.674904	6050	-0.383868
10633	0.00420943	0.00350977	-0.87202	-0.48539	6000	0.0244141
10639	0.00716912	0.00222673	-0.699436	-0.454923	6560	-0.549548
10646	0.0094238	0.000675829	-0.574825	-0.050328	6630	-0.814654
10652	0.010549	-0.000571042	-0.669606	-0.44496	6340	-0.592766
10658	0.0102563	-0.00146887	-0.863454	0	6060	-0.501067
10664	0.00923601	-0.00153438	-0.676811	0.541524	5930	-0.497712
10670	0.00721638	-0.000856999	-0.565091	-0.0267945	5950	-0.82254
10676	0.00557259	8.9833e-05	-0.67665	0.541401	6040	-0.498088
10682	0.00372282	0.00122516	-0.211614	-0.433088	5920	-0.875686
10688	0.00280625	0.00177094	-0.22375	0.45145	5940	-0.863313
10694	0.00231732	0.00225559	-0.919033	0.0499131	6080	-0.390864
10700	0.00249804	0.00256764	-0.0116803	0	5940	-0.999932
10706	0.00288412	0.00280865	-0.175597	-0.519042	5930	-0.834493
10712	0.00356641	0.0030588	-0.474285	0	5950	-0.880207
10718	0.00414021	0.00350132	-0.222908	-0.496408	6000	-0.838981
10724	0.00497202	0.00390869	-0.898239	-0.0752056	6020	-0.429102
10730	0.0055472	0.00388844	-0.900992	-0.0273671	5990	-0.432868
10736	0.00609713	0.00341163	-0.90681	0.0508777	6020	-0.418352
10742	0.00628664	0.00274322	-0.737722	-0.442154	5940	-0.506842
10754	0.00460706	0.00188324	-0.919033	0.0499131	12440	-0.390864
10761	0.00298262	0.00207316	-0.695762	0.456593	6440	-0.551418
10767			-0.733632	0.424753	6610	-0.52725
10768	0.000607061	0.00269292				
10774	-0.00164839	0.00336148	0.669504	-0.444898	6600	-0.591992
10781	-0.00314165	0.00384521	-0.905591	0	6430	-0.420148
10787	-0.00364754	0.00417084	-0.906941	0	6000	-0.420774
10792	-0.00324862	0.00444605	-0.553746	0.0508811	5970	-0.831087
10799	-0.00258634	0.00462579	-0.576866	0	6100	-0.816608
10805	-0.0014706	0.00483453	-0.565091	0.0267945	5980	-0.82254
10811	-0.000517596	0.00532651	0.540289	-0.0240174	5940	-0.841085
10816	0.000623133	0.00593372	-0.498941	-0.0507476	5970	-0.863193
10823	0.00145987	0.00623395	-0.733852	-0.42489	6150	-0.526832
10829	0.00224461	0.00623562	-0.90681	-0.0508777	6070	-0.418352
10835	0.00249252	0.00584484	-0.869002	-0.0751499	5970	-0.485601
10841	0.00216091	0.00524796	-0.880626	0	6020	-0.473382
10847	0.00123304	0.00465267	-0.87714	0.050789	6130	-0.473989
10853	4.43555e-06	0.00448347	0.869002	-0.0751499	5940	-0.485601
10859	-0.00170734	0.00472505	-0.458787	0.024016	5990	-0.88811
10865	-0.00296925	0.00522773	-0.771852	0.211279	6030	-0.597771
10871	-0.00428065	0.00583725	0.00491408	-0.0748307	5950	-0.997182
10877	-0.00502922	0.00610389	-0.528792	0.0515046	5940	-0.847161
10883	-0.00539978	0.00636058	-0.576866	0	6090	-0.816608
10889	-0.00532289	0.00667756	-0.563282	0.0746209	5950	-0.822858
10901	-0.00418397	0.00717088	-0.575785	0.0504121	12390	-0.816014
10907	-0.00339638	0.00734883	-0.540575	0.0752651	5980	-0.837896
10913	-0.00235233	0.00733893	-0.458787	0.024016	5970	-0.88811
10919	-0.00150613	0.00718168	-0.897947	0.0751893	6000	-0.429715
10926	-0.000524113	0.00670224	-0.576816	-0.0505118	6490	-0.813234
10932	-5.29782e-05	0.00607702	-0.847628	-0.148814	6600	-0.507803
10939	-0.000213309	0.00567176	-0.208084	0.472918	6630	-0.854207
10945	-0.000942435	0.0055727	-0.486486	-0.0239776	6610	-0.871421
10952	-0.00215173	0.00563857	-0.654484	0.468554	6120	-0.591475
10957			-0.850663	0	5990	-0.524471
10958	-0.00339985	0.00578994				
10964	-0.00430808	0.00605735	-0.713605	0.430703	6130	-0.549441
10970	-0.00502534	0.00639421	-0.542621	0.02725	5970	-0.837519
10976	-0.00516533	0.00666004	-0.589741	0.0239774	6010	-0.805139
10982	-0.00490369	0.00681055	-0.48563	-0.0751137	5960	-0.868989
10988	-0.00429469	0.00685568	-0.499622	-0.0510521	6030	-0.864242
10994	-0.00323757	0.00687789	-0.652992	-0.548107	5940	-0.521027
11000	-0.00242106	0.00682529	-0.563282	-0.0746209	6050	-0.822858
11006	-0.00168174	0.00645583	-0.509571	-0.0745604	6020	-0.85671
11012	-0.00137922	0.00611695	-0.907083	0.0508931	5960	-0.417729
11018	-0.00158065	0.0058453	-0.696689	0.534224	5990	-0.4778
11024	-0.00231651	0.00561337	-0.824214	0.272508	5950	-0.492982
11029	-0.00323554	0.00562274	-0.648497	0.528484	5950	-0.544776
11035	-0.00448584	0.00577182	-0.858774	0.194993	5960	-0.472902
11041	-0.00549627	0.00558113	-0.1012	0.501433	5940	-0.859013
11055	-0.00686851	0.00470025	-0.511297	0.0747081	13300	-0.854175
11061	-0.00693501	0.00466619	-0.563665	0.0239774	5950	-0.823605
11067	-0.0064556	0.00489095	-0.486244	0.0752087	5970	-0.870088
11073	-0.00547537	0.00526306	-0.499622	-0.0510521	5970	-0.864242
11078	-0.00447158	0.00561298	0.0355596	0.0748213	5910	-0.996561
11084	-0.00322356	0.00614916	-0.522514	-0.0503867	6030	-0.850655
11090			-0.553527	0.0510726	6010	-0.831238
11091	-0.0024437	0.00647075				
11096			-0.484183	0.0239777	6000	-0.872703
11097	-0.00195634	0.00689384				
11102	-0.00200196	0.00708708	-0.508919	0.0744651	5950	-0.855615
11108	-0.00266677	0.00723984	-0.538521	0.0750755	5960	-0.83923
11114	-0.0038026	0.00739105	-0.512601	0.0268547	5940	-0.857707
11120	-0.00481234	0.007443	-0.615651	0.63776	6050	-0.462168
11126	-0.00596322	0.00709868	-0.699436	0.454923	6000	-0.549548
11133	-0.00678034	0.00652152	-0.0508261	0	6590	-0.998703
11140	-0.00787529	0.00550311	-0.48595	0.76296	6700	-0.426133
11146	-0.00908008	0.00451688	-0.539671	0.0751393	6160	-0.836496
11152	-0.010581	0.00393922	-0.28759	0.49226	6000	-0.819506
11158	-0.0118786	0.00389454	-0.603813	0.672747	5970	-0.427513
11164	-0.0132342	0.00438585	-0.222908	0.496408	5950	-0.838981
11170	-0.0138025	0.00528329	-0.522514	-0.0503867	5980	-0.850655
11176	-0.0136232	0.00604245	0.0476228	0.8355	6020	-0.545803
11182	-0.0123475	0.00662364	-0.723621	-0.466414	5940	-0.506952
11188	-0.0108063	0.00658709	-0.162518	0.544782	6000	-0.822487
11200	-0.00645325	0.00487465	0.0273197	-0.0268894	12380	-0.999264
11206	-0.00525466	0.00415113	-0.908635	0	6000	-0.41759
11213	-0.00455935	0.0033727	-0.894056	-0.0518126	6460	-0.444847
11219	-0.00471846	0.00257832	-0.203888	0.56061	6630	-0.802383
11226	-0.00581286	0.00197489	-0.547193	0.676521	6710	-0.489407
11232	-0.00797681	0.00178916	-0.66892	0.525022	6370	-0.522992
11238	-0.00963053	0.00190274	-0.310784	0.379364	5920	-0.871315
11244	-0.0115567	0.00225758	-0.282744	0.381216	5940	-0.880014
11250	-0.012726	0.00269561	-0.292056	0.451972	6090	-0.840858
11256	-0.0134202	0.00339166	0.0161808	0.834451	6170	-0.547772
11262	-0.0129913	0.00406931	-0.563665	0.0239774	5940	-0.823605
11268	-0.0119081	0.00451632	-0.251434	0.494423	5970	-0.832061
11274	-0.00981877	0.00474568	-0.175158	0.563213	5980	-0.805437
11280	-0.00788993	0.00502236	-0.0571367	0.0674467	5960	-0.996085
11286	-0.00545051	0.00552348	-0.206302	-0.519533	5980	-0.82713
11292	-0.00384889	0.00576114	-0.144195	0.522701	6030	-0.838218
11298	-0.00266355	0.00540019	-0.129316	0.546424	5930	-0.827406
11304	-0.00250905	0.00458728	-0.565295	0.0748067	5920	-0.821463
11310	-0.00309288	0.00328046	-0.569545	0.726568	6070	-0.38434
11316	-0.00396297	0.00218451	-0.567094	0.654633	5940	-0.498567
11322	-0.00531932	0.00127801	-0.631763	0.554952	5930	-0.539602
11328	-0.00649001	0.00077702	0.0607429	0.820209	5930	-0.566849
11334	-0.00790948	0.000294407	-0.0148269	0.836634	6090	-0.545927
11340	-0.00925322	0.00020352	0.0869594	-0.0239778	5930	-0.994223
11352	-0.0103227	0.00152971	-0.778105	0.233075	12380	-0.581337
11358	-0.00992391	0.00254044	-0.19506	0.499902	5950	-0.84383
11364	-0.00883569	0.00376332	-0.0449452	0.0499041	5950	-0.996046
11370	-0.00742919	0.0044898	-0.522514	-0.0503867	5920	-0.850655
11377	-0.00542501	0.00495814	-0.128642	0.543577	6500	-0.827401
11383	-0.00364626	0.00478357	-0.194189	0.497963	6340	-0.845176
11389	-0.00256859	0.00423947	-0.728879	-0.484807	6270	-0.482367
11396	-0.00244389	0.00376568	-0.871451	0.0752487	6600	-0.48384
11402	-0.00312698	0.00330949	-0.907956	-0.0508784	6500	-0.415878
11408	-0.00457885	0.0028625	-0.90837	0	5930	-0.418166
11414	-0.00657191	0.00248276	-0.301943	0.951142	6100	-0.0278991
11420	-0.00827387	0.00197325	-0.671399	0.522596	5910	-0.523763
11426	-0.0102711	0.00147219	-0.0161506	0.886971	5930	-0.460424
11432	-0.0115375	0.00103608	-0.733198	0.424438	5920	-0.528106
11438	-0.0125404	0.000596202	-0.174799	0.562297	5960	-0.808047
11444	-0.0127453	0.000442678	0.0161506	0.886971	6010	-0.460424
11450	-0.0120927	0.000699935	-0.669049	-0.525148	5950	-0.524291
11456	-0.0104546	0.00138549	-0.193048	0.541507	5970	-0.818023
11462	-0.0086295	0.00192515	-0.891843	-0.205423	5930	0.398792
11468	-0.00596401	0.00214485	-0.236082	-0.517304	5990	-0.820536
11474	-0.00398822	0.00185298	-0.563077	-0.0266086	5960	-0.823926
11480	-0.00213632	0.00134811	-0.90681	0.0508777	5980	-0.418352
11486	-0.00110462	0.000799019	-0.680951	-0.557518	5920	-0.473848
11492	-0.000738785	0.000162939	-0.714158	0.431037	5930	-0.549867
11505	-0.00225122	0.000389684	-0.260214	0.496893	13300	-0.827868
11511	-0.00403759	0.000572122	-0.241	0.474477	5940	-0.846633
11517	-0.00591999	0.000395695	0.119273	-0.435169	5920	-0.892224
11523	-0.00718453	0.000180347	0.112987	-0.564019	5920	-0.815925
11529	-0.00812063	-0.000101404	-0.647376	0.531857	5950	-0.542822
11535	-0.00846874	-0.00018767	-0.267368	0.9595	6030	-0.0671611
11541	-0.0083045	-0.00013726	-0.924391	-0.0239778	6500	-0.376222
11548	-0.00776235	-0.000160915	-0.510221	-0.0266111	6610	-0.859151
11554	-0.00682857	-0.000238776	-0.742949	-0.460337	6230	-0.482429
11560	-0.00574753	-0.000164692	-0.71438	0.431175	5960	-0.549453
11566	-0.00415657	0.000259833	-0.700466	0.549748	5920	-0.454051
11572	-0.00261845	0.000711802	-0.653176	0.548262	5920	-0.520613
11578	-0.000433805	0.0012332	-0.157687	0.542215	5990	-0.823259
11584	0.00126886	0.00152474	0.732376	-0.501268	5930	-0.459711
11590	0.00322025	0.00155895	-0.701139	0.455081	5900	-0.54725
11596	0.00431097	0.00119918	0.0153206	-0.0499372	5910	-0.99694
11602	0.00490837	0.000409595	-0.488533	0.665431	5980	0.562614
11608	0.00464752	-0.000379147	0.182549	-0.434506	5930	-0.881506
11614	0.00321854	-0.0016786	0.0569301	0.0748322	5950	-0.995569
11620	0.00138046	-0.00277329	0.208084	-0.472918	6010	-0.854207
11626	-0.00168286	-0.00391675	-0.235817	0.516116	5950	-0.823415
11632	-0.00517268	-0.00443249	-0.342091	0.93704	6010	0.0395817
11638	-0.00769936	-0.00428774	-0.0314113	-0.821355	5970	-0.567567
11650	-0.0107167	-0.00214415	0.723943	0.467405	12390	-0.504043
11656	-0.0100896	-0.000337484	-0.549997	-0.648284	5980	0.524842
11662	-0.00781485	0.0014377	-0.58998	0.0239774	6320	-0.804964
11669	-0.00504484	0.00256373	0.0107168	0	6630	-0.999942
11675	-0.000946601	0.00327506	-0.636596	0.570782	6590	-0.516932
11682	0.00324743	0.00310905	0.195028	-0.453036	6390	-0.869427
11688	0.00648818	0.00207801	-0.148728	0.479649	6050	-0.864696
11694	0.00825199	0.000794346	-0.509571	0.0745604	6000	-0.85671
11700	0.00833821	-0.000187602	-0.563077	0.0266086	5930	-0.823926
11706	0.00698979	-0.00111524	-0.570971	0.600589	6120	0.557769
11712	0.00497649	-0.00137014	0.274361	-0.959083	5940	-0.0390228
11718	0.00179676	-0.0012173	-0.86242	0.146251	5920	-0.483062
11724	-0.000898597	-0.00101409	-0.0313995	0.821048	6040	-0.568019
11730	-0.00401284	-0.00077272	-0.0272681	0.0748641	5980	-0.99682
11736	-0.00617087	-0.000345843	-0.0466839	0.863068	6100	-0.501924
11742	-0.0069979	0.000153524	-0.669049	0.525148	6000	-0.524291
11748	-0.00675746	0.000721557	-0.162371	0.49997	5930	-0.850617
11754	-0.00562756	0.00125288	-0.731677	0.500786	5970	-0.458785
11760	-0.00334488	0.00188494	-0.647621	-0.532014	5940	-0.542375
11766	-0.00103723	0.00237721	-0.526716	-0.051313	5980	-0.848461
11772	0.00210317	0.00302137	-0.643267	-0.512145	6000	-0.567161
11778	0.00441486	0.0034891	0.195028	0.453036	5920	-0.869427
11784	0.00656826	0.00370559	0.158614	-0.545149	5990	-0.823116
11790	0.00747312	0.00388922	-0.497224	-0.050807	5980	-0.865657
11802	0.0063065	0.00482947	-0.129104	0.545526	12430	-0.826046
11808	0.00467426	0.0050672	-0.180254	0.477191	5980	-0.859633
11814	0.00227944	0.00498424	-0.17928	0.474928	5990	-0.861094
11820	0.000295628	0.00471117	-0.208351	0.473525	6030	-0.855304
11826	-0.00175518	0.00416097	-0.696689	0.534224	6440	-0.4778
11833	-0.00307816	0.00352685	-0.851668	0.243571	6630	-0.462836
11840	-0.00356955	0.00301571	-0.0802502	0	6620	-0.99677
11846	-0.00311567	0.00282606	-0.899507	-0.027322	6650	-0.432155
11852	-0.00196323	0.00284792	0.0560834	-0.067714	6060	-0.996126
11858	-0.000227581	0.00285679	-0.738294	-0.442497	6010	-0.507235
11864	0.00124753	0.00262059	-0.738715	-0.442803	5980	-0.506367
11870	0.00269883	0.00211183	-0.541316	-0.0272976	5950	-0.84035
11876	0.00345214	0.00184821	-0.8857	0.0264209	6010	-0.462585
11882	0.00372666	0.00189842	-0.899507	-0.027322	6070	-0.432155
11888	0.00363314	0.00204405	-0.871965	-0.0273208	5960	-0.487947
11894	0.00302502	0.00229962	-0.849205	0	6080	-0.526787
11900	0.00230779	0.00223984	-0.888445	-0.0240123	5930	-0.457947
11906	0.00120124	0.00172731	-0.719177	0.448904	6020	-0.52862
11912	8.94572e-05	0.00124383	-0.883126	-0.0742519	5980	-0.45956
11918	-0.00115277	0.000411489	-0.692917	-0.518688	5950	-0.499908
11924			-0.911904	0.0743477	6120	-0.403502
11925	-0.00191006	-0.000469638				
11930	-0.0024405	-0.00107123	0.669234	0.444713	5940	-0.592437
11936	-0.00242804	-0.00176668	-0.665047	-0.506065	5960	-0.547148
11942	-0.00216515	-0.00216811	-0.669606	-0.44496	6040	-0.592766
11956	-0.00134493	-0.00141431	-0.586165	-0.673254	13470	-0.449917
11962	-0.000927924	0.000152545	-0.573659	-0.669655	6010	-0.471254
11968	-0.000443769	0.00198876	-0.615651	-0.63776	5940	-0.462168
11974	0.000357956	0.00312542	-0.623437	-0.518528	5920	-0.583289
11980	0.000961853	0.0032717	-0.695998	-0.533694	6010	-0.476841
11986	0.00151835	0.00283007	-0.182352	-0.476577	5930	-0.858045
11992	0.00150446	0.00207086	-0.636795	-0.494816	6700	-0.588451
11999	0.000615587	0.00121476	-0.814664	-0.226901	6630	-0.532039
12005	-0.000887817	0.000493893	-0.913466	0.0264014	6240	-0.405946
12011	-0.00244681	-1.92319e-05	-0.719177	-0.448904	6000	-0.52862
12017	-0.00460957	-0.000602548	-0.713605	-0.430703	5950	-0.549441
12023	-0.00637281	-0.000735338	-0.486286	-0.0272265	5960	-0.871438
12029	-0.00834049	-0.000349694	-0.583853	-0.632903	6060	-0.505144
12035	-0.00936733	0.000801707	-0.309614	0.4258	5940	-0.850135
12041	-0.00924958	0.00206599	0.208351	0.473525	5940	-0.855304
12047	-0.00790794	0.00335764	0.345516	-0.934233	5970	-0.0667503
12053	-0.00604572	0.00377723	0.0161436	-0.886784	5950	-0.460811
12059	-0.00330566	0.00368905	0.0908978	-0.846617	5960	-0.52269
12065	-0.00119576	0.00336572	-0.557063	-0.66756	5970	-0.490575
12071	0.000857421	0.00285917	0.347279	0.933571	5990	0.0669229
12077	0.00193464	0.00235116	-0.213685	-0.432514	5920	-0.874008
12083	0.00259946	0.00165537	-0.539727	-0.724115	6020	-0.429147
12089	0.00261523	0.00103218	-0.841544	-0.126355	5950	-0.523757
12101	0.000150378	-0.00157987	-0.134003	-0.458802	12410	-0.878202
12107	-0.00182101	-0.00214089	-0.90681	-0.0508777	5930	-0.418352
12114	-0.00463358	-0.00223535	-0.84074	-0.537726	6400	-0.0249817
12120	-0.00680452	-0.00172434	0.492039	0.773232	6590	-0.399783
12127	-0.00876834	-0.00127141	-0.0607544	-0.820515	6590	-0.566397
12133			-0.271735	-0.959862	6720	-0.0380042
12134	-0.00942484	-0.00128808				
12139	-0.00824429	-0.00160252	0.0607429	0.820496	5940	-0.566437
12145	-0.00638204	-0.00201618	0.162371	-0.49997	5920	-0.850617
12151			-0.25222	-0.965725	6140	-0.0195402
12152	-0.00334952	-0.00252065				
12158	-0.00083267	-0.00274792	-0.315761	-0.946589	6100	0.0300423
12164	0.00189618	-0.00240025	-0.376793	-0.924026	6070	-0.0287821
12170	0.00359937	-0.00179532	-0.0161436	0.886784	5940	-0.460811
12176	0.00499088	-0.000998038	0.00204229	-0.875639	5970	-0.481893
12182	0.00532556	-0.000881885	-0.0466839	-0.863068	6000	-0.501924
12188	0.0048822	-0.00126966	0.301513	0.951178	6000	-0.0312629
