Format Version,1.21,Take Name,flow81,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2016-05-30 12.13.04 AM,Total Frames in Take,28647,Total Exported Frames,18241,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,brice,brice,brice,brice,brice,brice,brice,brice
,,"8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
6940,27.760000,0.586850,0.044612,-0.808447,-0.005524,-891.495117,865.610718,455.229645,0.209692
6941,27.764000,0.585802,0.047566,-0.809053,-0.002544,-891.309570,866.026062,454.902374,0.345899
6942,27.768000,0.584328,0.044798,-0.810280,0.000291,-891.132996,865.942566,454.598938,0.365066
6943,27.772000,0.583477,0.040849,-0.811101,0.000960,-890.812744,865.819397,454.307526,0.346189
6944,27.776000,0.581829,0.039791,-0.812330,0.003563,-890.431824,866.080444,453.898865,0.332518
6945,27.780000,0.580777,0.041057,-0.813003,0.006280,-889.978333,866.584290,453.562103,0.535344
6946,27.784000,0.578515,0.034073,-0.814929,0.007122,-889.644958,866.454163,452.945862,0.413541
6947,27.788000,0.576508,0.032336,-0.816393,0.009746,-889.211548,866.797302,452.444061,0.417740
6948,27.792000,0.574408,0.029276,-0.817955,0.012194,-888.772339,867.069214,451.908295,0.494767
6949,27.796000,0.571519,0.027571,-0.819986,0.015142,-888.348877,867.527100,451.192261,0.605899
6950,27.800000,0.569282,0.024328,-0.821594,0.017589,-887.945313,867.821838,450.663361,0.634492
6951,27.804000,0.566007,0.019665,-0.823900,0.020955,-887.638306,867.926758,449.674103,0.317815
6952,27.808000,0.563793,0.017394,-0.825366,0.024626,-887.080017,868.359497,449.087372,0.247593
6953,27.812000,0.560965,0.018547,-0.827079,0.030243,-886.592224,869.111023,448.230743,0.697631
